Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_423.jpg;0;-0.3001159;0;-0.08016997;106.0164;83.18083;0.1723634;45.42399;0.1487293
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_490.jpg;0;-0.4994402;0;-0.1091507;106.0127;83.17697;0.3355628;45.41596;0.1926045
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_557.jpg;0;-0.7004783;0;-0.1074312;106.0078;83.17191;0.3744548;45.48503;0.2160914
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_623.jpg;0;-0.9000146;0;-0.1747573;105.9994;83.16334;0.2951097;45.41363;0.233423
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_689.jpg;0;-1;0;-0.2084263;105.9841;83.14772;0.06457264;45.44889;0.2462159
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_756.jpg;0;-1;0;-0.2684791;105.9684;83.1317;359.772;45.41967;0.2493022
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_823.jpg;0;-1;0;-0.3300668;105.9506;83.11299;359.4495;45.40318;0.2180951
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_889.jpg;0;-1;0;-0.3882608;105.9235;83.08492;359.0128;45.3117;0.1335632
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_48_957.jpg;-1.503466;-1;0;-0.4416219;105.9008;83.06179;358.7107;45.36102;0.03788446
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_023.jpg;-4.489721;-1;0;-0.5028923;105.8785;83.04066;358.6519;45.40365;359.9724
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_090.jpg;-7.500065;-1;0;-0.5671257;105.8467;83.01337;358.8484;46.03951;0.01765905
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_157.jpg;-10.5087;-1;0;-0.6182429;105.8181;82.99078;358.9335;46.67761;0.06545787
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_223.jpg;-13.50388;-1;0;-0.6763316;105.7868;82.96729;358.9883;47.76565;0.1349199
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_289.jpg;-15;-1;0;-0.699657;105.7422;82.93499;359.0575;49.75603;0.225777
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_357.jpg;-15;-1;0;-0.7196562;105.7075;82.90825;359.0875;51.17232;0.2437686
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_422.jpg;-15;-1;0;-0.778282;105.6713;82.87906;359.0796;52.72615;0.2400697
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_490.jpg;-15;-1;0;-0.8043557;105.6216;82.83609;359.0287;55.02654;0.183157
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_556.jpg;-15;-0.8003924;0;-0.8523001;105.5835;82.8003;358.9469;56.80109;0.1068621
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_623.jpg;-11.98946;-0.5996898;0;-0.882915;105.5463;82.76125;358.845;58.3576;359.9858
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_690.jpg;-14.9944;-0.3993604;0;-0.8966098;105.4969;82.70832;358.8049;60.50346;359.9152
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_756.jpg;-15;-0.199402;0;-0.9033424;105.4618;82.66859;358.8893;62.15263;359.9044
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_822.jpg;-15;-0.002077162;0;-0.8967099;105.4285;82.62926;359.0329;63.75603;359.8821
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_889.jpg;-15;0;0;-0.8955553;105.3923;82.57268;359.2453;65.04537;359.6603
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_49_957.jpg;-15;0;0;-0.8919106;105.3664;82.5301;359.4217;65.93411;359.4962
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_023.jpg;-15;0;0;-0.8862094;105.3413;82.48743;359.6042;66.81389;359.3412
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_089.jpg;-15;0;0;-0.8817912;105.3092;82.43024;359.8447;67.97813;359.1524
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_156.jpg;-15;0;0;-0.8772985;105.286;82.38702;0.01565458;68.84744;359.0265
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_222.jpg;-15;0;0;-0.8707739;105.2626;82.34281;0.1190984;69.73017;358.961
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_289.jpg;-15;0;0;-0.8648823;105.2311;82.28137;0.1061934;70.93304;358.9915
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_356.jpg;-13.51538;0;0;-0.8590171;105.209;82.23392;0.04538774;71.81589;359.0338
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_422.jpg;-10.50795;0;0;-0.855333;105.1887;82.18584;359.9855;72.56015;359.0581
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_489.jpg;-7.509784;0;0;-0.8534669;105.1641;82.1216;359.945;73.2863;359.0815
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_556.jpg;-4.500737;0;0;-0.8514181;105.1475;82.07327;359.9357;73.62778;359.0875
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_622.jpg;-1.497184;-0.1002547;0;-0.8481811;105.132;82.02504;359.944;73.83818;359.0939
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_689.jpg;0;-0.2995423;0;-0.8583117;105.1126;81.959;359.9365;73.96627;359.1056
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_756.jpg;0;-0.2992152;0;-0.862823;105.0979;81.90839;359.9152;74.08849;359.138
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_822.jpg;0;-0.09958514;0;-0.8889127;105.083;81.85669;359.8795;74.07526;359.1888
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_889.jpg;0;0;0;-0.877987;105.0636;81.7891;359.8722;74.07386;359.2739
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_50_956.jpg;0;0;0;-0.8752114;105.0492;81.73879;359.8785;74.07374;359.3481
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_022.jpg;0;0;0;-0.8715023;105.035;81.68878;359.8938;74.07368;359.429
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_089.jpg;0;0;0;-0.8687009;105.0161;81.62254;359.9252;74.07366;359.5431
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_156.jpg;0;0;0;-0.8658765;105.002;81.57315;359.9551;74.07367;359.6308
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_222.jpg;0;0;0;-0.8620706;104.988;81.52399;359.9888;74.07368;359.7181
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_288.jpg;3.0035;0;0;-0.8592252;104.9704;81.45852;0.03812153;73.91326;359.8105
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_355.jpg;0.0008178502;0;0;-0.8561512;104.9566;81.40979;0.07545735;73.85852;359.8915
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_422.jpg;0;0;0;-0.8520225;104.9427;81.36129;0.1118198;73.8567;359.973
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_492.jpg;0;0;0;-0.8490706;104.9241;81.29684;0.157287;73.85665;0.07084946
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_556.jpg;0;-0.2010179;0;-0.8427047;104.9101;81.24809;0.1750988;73.77238;0.1354752
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_621.jpg;0;-0.3998349;0;-0.8632652;104.8956;81.19799;0.1572507;73.87978;0.1925749
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_688.jpg;0;-0.1989249;0;-0.8756058;104.876;81.12927;0.08883607;73.99973;0.2506094
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_755.jpg;0;0;0;-0.8831868;104.8613;81.07775;0.04023137;74.01723;0.2815379
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_822.jpg;0;0;0;-0.874087;104.8468;81.02673;0.005131483;74.01718;0.3035393
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_888.jpg;0;0;0;-0.8711919;104.8276;80.95928;359.9789;74.0155;0.314849
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_51_955.jpg;0;-0.09967399;0;-0.868417;104.8132;80.90875;359.9645;74.01437;0.3124393
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_021.jpg;0;-0.3002368;0;-0.8817524;104.7986;80.85749;359.9379;74.02177;0.2999888
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_088.jpg;0;-0.4996476;0;-0.8848838;104.7787;80.78748;359.8746;73.91775;0.2695608
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_155.jpg;0;-0.6995776;0;-0.9160698;104.763;80.7326;359.7872;73.90268;0.2356211
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_221.jpg;0;-0.9000195;0;-0.9561406;104.7467;80.67564;359.6706;73.82074;0.1913686
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_288.jpg;0;-1;0;-0.9965124;104.7233;80.59431;359.4352;73.81129;0.1142257
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_355.jpg;0;-1;0;-1.052302;104.7047;80.52909;359.2067;73.80514;0.04039571
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_422.jpg;0;-1;0;-1.114342;104.6848;80.46126;358.9661;73.81167;359.991
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_488.jpg;0;-1;0;-1.153582;104.6564;80.36703;358.6655;73.83382;-0.003005431
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_554.jpg;0;-1;0;-1.212619;104.636;80.29706;358.6793;73.8943;-0.002737271
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_621.jpg;0;-1;0;-1.280872;104.6154;80.2254;358.7886;73.91372;-0.0008296398
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_688.jpg;0;-1;0;-1.320602;104.5865;80.12366;358.838;73.90839;-0.0005867698
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_755.jpg;0;-1;0;-1.37129;104.5636;80.04334;358.8188;73.90262;-0.0006451497
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_822.jpg;0;-0.800415;0;-1.428048;104.5399;79.9601;358.7692;73.8952;-0.0006979876
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_888.jpg;0;-0.7996659;0;-1.460596;104.5076;79.84652;358.7316;73.88701;-0.001066851
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_52_954.jpg;0;-0.9987947;0;-1.49861;104.4828;79.75918;358.7358;73.87865;-0.001086465
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_021.jpg;0;-1;0;-1.560693;104.4572;79.66922;358.7455;73.87354;-0.001002184
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_088.jpg;0;-1;0;-1.607423;104.4217;79.54473;358.7352;73.87172;-0.001072561
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_155.jpg;0;-1;0;-1.652856;104.3943;79.44837;358.7323;73.86275;-0.001107122
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_221.jpg;0;-1;0;-1.714404;104.3661;79.34933;358.7294;73.85677;-0.001120667
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_288.jpg;0;-1;0;-1.760334;104.3273;79.21312;358.7233;73.85045;-0.00114302
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_354.jpg;0;-0.8992309;0;-1.806716;104.2973;79.10796;358.7188;73.84659;-0.001112478
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_421.jpg;0;-0.7013881;0;-1.858053;104.2667;79.00075;358.7204;73.84351;-0.001115667
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_488.jpg;0;-0.7011772;0;-1.885788;104.2252;78.85529;358.7251;73.82935;-0.0007894423
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_555.jpg;0;-0.9002087;0;-1.916277;104.1934;78.74372;358.7129;73.81844;-0.0008493722
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_621.jpg;0;-1;0;-1.970402;104.1608;78.62974;358.699;73.81027;-0.001252355
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_688.jpg;0;-1;0;-2.015183;104.1166;78.47491;358.6998;73.79774;-0.00127656
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_754.jpg;0;-1;0;-2.016457;104.0833;78.35852;358.6977;73.79211;-0.001233515
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_821.jpg;0;-1;0;-2.015911;104.05;78.2422;358.6992;73.7832;-0.001229924
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_887.jpg;0;-1;0;-2.016454;104.0056;78.08707;358.6987;73.77345;-0.001239839
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_53_954.jpg;0;-1;0;-2.015178;103.9723;77.97076;358.7001;73.76455;-0.001223519
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_021.jpg;0;-1;0;-2.015147;103.939;77.85442;358.6987;73.75558;-0.001285381
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_088.jpg;0;-1;0;-2.015184;103.8945;77.69934;358.7;73.74583;-0.001238317
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_154.jpg;0;-0.9010774;0;-2.015729;103.8611;77.58306;358.699;73.73973;-0.001235262
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_221.jpg;0;-0.7021561;0;-2.012261;103.8278;77.46704;358.7036;73.73487;-0.001221823
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_288.jpg;2.995997;-0.5024229;0;-2.008092;103.7855;77.31251;358.7292;73.21844;359.9926
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_354.jpg;6.005755;-0.3017724;0;-2.004038;103.7564;77.19682;358.7835;72.13292;359.9525
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_420.jpg;8.998197;-0.1022762;0;-1.999842;103.7287;77.08186;358.886;70.45006;359.8946
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_487.jpg;11.98993;0;0;-1.987412;103.7;76.96868;359.0363;68.38319;359.878
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_554.jpg;14.99766;0;0;-1.982678;103.6537;76.82098;359.2327;66.17477;0.0401273
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_621.jpg;15;0;0;-1.974246;103.6167;76.71226;359.4069;64.46282;0.202212
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_687.jpg;15;0;0;-1.963309;103.563;76.57037;359.6597;62.19675;0.4933862
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_754.jpg;15;0;0;-1.95464;103.5196;76.4663;359.8589;60.51513;0.7534367
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_820.jpg;15;0;0;-1.945504;103.4736;76.36425;0.06118669;58.84789;1.036312
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_888.jpg;15;0;0;-1.932999;103.4085;76.22662;0.118904;56.65631;1.243286
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_54_954.jpg;15;0;0;-1.92097;103.3563;76.12228;359.9907;54.979;1.174191
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_020.jpg;15;0;0;-1.906872;103.3006;76.02267;359.9698;53.25439;1.116194
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_087.jpg;15;0;0;-1.896357;103.2422;75.92637;0.006630033;51.534;1.071932
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_153.jpg;15;0;0;-1.888832;103.159;75.80099;-0.004767205;49.26772;1.064203
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_220.jpg;15;0;0;-1.880435;103.0939;75.70965;359.9894;47.56576;1.079633
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_286.jpg;-1.504177;0;0;-1.861631;103.0213;75.62546;0.002443794;47.08325;1.242149
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_353.jpg;-4.471818;0;0;-1.851155;102.9219;75.51516;359.9753;47.34024;1.225449
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_420.jpg;-7.481559;0;0;-1.841874;102.8468;75.43472;359.9941;47.91805;1.027167
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_486.jpg;-10.47393;0;0;-1.830723;102.77;75.35716;0.03777914;48.87902;0.875768
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_553.jpg;-13.4885;0;0;-1.822193;102.668;75.25479;0.1114172;50.65444;0.667183
C:\Users\kalli\Projects\Udacity-Robotics\Original-Files\RoboND-Rover-Project-WIB\RoboND-Rover-Project-master\IMG\robocam_2017_05_31_09_58_55_620.jpg;-15;0;0;-1.813155;102.5932;75.17766;0.1714063;52.24687;0.4761048
